id_viaje;origen_viaje;destino_viaje;estado_actual;tipo_vehiculo;nombre_chofer;apellido_chofer;start_date;start_time;end_date;end_time;last_update
211038;547;600;1;1;Cliff;Burton;21/6/18;07:39;21/6/18;08:35;29/4/23
211131;546;600;3;1;Robert;Newsted;24/3/21;10:05;24/3/21;10:51;18/3/23
211159;546;601;1;2;Cliff;Newsted;16/12/18;14:43;16/12/18;15:33;13/3/23
211182;543;600;4;2;James;Burton;16/4/19;21:23;16/4/19;22:04;19/3/23
211188;543;601;2;3;Jason;Hammet;8/4/22;08:07;8/4/22;08:07;25/4/23
211216;543;601;4;3;Cliff;Trujillo;8/9/20;19:54;8/9/20;20:54;29/3/23
211268;545;600;3;3;Cliff;Hetfield;6/2/18;08:09;6/2/18;08:09;7/3/23
211285;547;601;1;2;James;Trujillo;11/9/20;14:43;11/9/20;15:21;4/4/23
211290;543;601;4;3;Kirk;Rock;27/12/18;16:18;27/12/18;17:09;1/4/23
211340;543;600;5;1;Kirk;Hetfield;6/7/19;09:32;6/7/19;09:32;27/3/23
211426;546;601;3;1;Lars;Burton;11/8/20;15:02;11/8/20;15:48;19/4/23
211440;546;600;5;1;Robert;Newsted;4/9/20;18:55;4/9/20;19:54;30/4/23
211443;544;600;5;2;James;Hammet;5/6/20;19:16;5/6/20;19:16;16/3/23
211481;544;601;3;3;Kirk;Trujillo;17/2/22;11:11;17/2/22;12:11;3/3/23
211510;547;600;4;2;Jason;Hetfield;8/10/21;11:23;8/10/21;12:10;7/4/23
211533;546;600;4;2;Jason;Newsted;15/9/22;08:17;15/9/22;09:16;28/4/23
211617;547;601;5;2;Lars;Trujillo;10/1/22;08:25;10/1/22;09:08;3/4/23
211620;545;600;4;2;Lars;Rock;26/12/21;16:26;26/12/21;16:26;23/4/23
211744;543;600;1;3;Cliff;Hetfield;3/2/20;12:16;3/2/20;13:09;11/4/23
211758;547;600;2;2;Robert;Hetfield;7/6/19;10:02;7/6/19;11:03;30/3/23
211886;546;601;4;3;Bob;Newsted;24/12/18;12:00;24/12/18;12:48;6/4/23
212086;547;600;1;1;James;Newsted;20/2/19;19:07;20/2/19;20:11;13/4/23
9212086;543;601;2;3;James;Ulrich;23/4/21;15:13;23/4/21;15:54;8/3/23
212140;543;601;5;2;James;Rock;19/1/21;13:21;19/1/21;13:21;15/3/23
212187;547;600;2;2;Robert;Ulrich;12/11/21;21:18;12/11/21;21:54;21/3/23
212221;546;600;4;1;Jason;Burton;14/4/20;11:20;14/4/20;11:20;8/3/23
212282;546;601;1;2;Cliff;Newsted;15/12/18;09:23;15/12/18;10:03;10/4/23
212307;545;600;3;1;Lars;Trujillo;13/1/18;09:32;13/1/18;10:15;10/3/23
212362;544;600;2;2;Cliff;Ulrich;28/9/18;16:42;28/9/18;17:32;1/4/23
212438;544;600;2;3;Lars;Trujillo;27/3/22;14:45;27/3/22;14:45;2/4/23
212487;547;600;3;2;James;Trujillo;3/10/18;20:29;3/10/18;21:10;20/3/23
212502;545;600;5;2;Kirk;Newsted;26/4/21;21:51;26/4/21;22:27;5/3/23
212519;545;601;3;1;Jason;Hammet;25/3/20;08:20;25/3/20;08:20;25/4/23
212540;546;601;2;1;James;Hammet;10/1/22;07:33;10/1/22;08:16;10/3/23
212571;547;601;4;2;Lars;Hammet;29/8/22;16:36;29/8/22;17:27;13/4/23
212636;543;600;4;2;Cliff;Rock;4/10/22;10:52;4/10/22;11:26;5/3/23
212659;544;601;4;2;James;Rock;23/1/20;11:55;23/1/20;12:31;5/4/23
212673;544;600;2;2;Kirk;Newsted;29/9/22;14:59;29/9/22;15:52;25/4/23
212717;544;600;5;3;Kirk;Burton;14/7/19;09:03;14/7/19;09:49;14/4/23
212725;547;600;4;1;Kirk;Trujillo;8/9/19;19:30;8/9/19;20:20;10/4/23
212793;545;601;5;1;Jason;Trujillo;24/3/19;18:56;24/3/19;19:43;15/4/23
212852;545;601;5;3;James;Hetfield;13/2/21;21:46;13/2/21;22:26;17/4/23
212858;546;600;4;2;Robert;Rock;30/5/19;18:47;30/5/19;19:24;22/4/23
212864;544;601;4;2;Kirk;Hammet;2/10/22;08:48;2/10/22;09:39;16/4/23
212978;546;600;3;1;Kirk;Burton;24/3/19;18:22;24/3/19;18:55;9/3/23
213057;543;600;4;1;Lars;Rock;8/1/20;19:49;8/1/20;20:53;22/4/23
213060;544;601;4;3;Cliff;Hammet;12/1/18;14:00;12/1/18;14:43;5/4/23
213141;547;600;4;3;Jason;Trujillo;13/12/21;08:17;13/12/21;09:05;13/4/23
213187;547;601;1;1;Bob;Trujillo;14/6/20;09:59;14/6/20;10:45;6/3/23
213275;547;600;1;2;Cliff;Newsted;21/5/21;07:24;21/5/21;08:10;16/3/23
213330;546;601;3;2;Jason;Hammet;15/7/21;17:27;15/7/21;17:27;17/3/23
213451;545;600;2;1;Cliff;Burton;24/1/22;15:38;24/1/22;16:12;2/4/23
213456;546;601;3;1;Robert;Burton;3/11/20;09:27;3/11/20;10:04;5/3/23
213470;545;601;1;1;Robert;Hetfield;13/2/21;11:42;13/2/21;11:42;5/3/23
213478;544;600;3;2;James;Trujillo;30/10/18;18:45;30/10/18;18:45;26/4/23
213577;545;601;4;3;Jason;Hammet;28/1/19;18:23;28/1/19;18:56;26/4/23
213598;544;601;4;2;Kirk;Hetfield;8/1/20;20:50;8/1/20;21:28;17/4/23
213630;544;600;3;1;Cliff;Trujillo;18/6/19;07:20;18/6/19;08:03;28/4/23
213751;546;601;5;2;Cliff;Hetfield;14/8/19;15:39;14/8/19;16:36;27/3/23
213798;543;600;1;2;Bob;Hetfield;25/4/19;09:49;25/4/19;10:49;5/4/23
213816;546;600;2;3;Lars;Newsted;29/1/18;14:32;29/1/18;15:25;1/4/23
213825;545;601;2;1;Bob;Rock;9/4/20;08:53;9/4/20;09:50;8/4/23
213891;546;601;2;1;Jason;Hetfield;2/4/21;21:54;2/4/21;22:55;29/3/23
213905;543;600;2;2;Robert;Trujillo;29/5/20;09:01;29/5/20;09:32;26/3/23
213949;545;601;4;1;Bob;Rock;20/9/22;11:03;20/9/22;11:50;5/3/23
214018;544;600;5;2;Bob;Newsted;7/9/18;19:36;7/9/18;20:30;30/4/23
214026;543;600;1;3;Lars;Hetfield;23/9/18;11:52;23/9/18;11:52;25/3/23
214027;543;601;4;2;James;Burton;4/3/20;20:01;4/3/20;20:44;16/4/23
214074;545;601;3;2;Lars;Trujillo;6/4/18;20:11;6/4/18;21:02;2/4/23
214248;547;601;2;1;Robert;Hammet;19/4/19;14:42;19/4/19;15:43;3/4/23
214262;545;601;1;1;Robert;Hammet;27/2/21;21:01;27/2/21;21:38;16/4/23
214272;546;601;4;3;Kirk;Hetfield;20/1/19;07:19;20/1/19;08:03;17/4/23
9214272;543;600;2;3;Bob;Hammet;7/10/21;07:09;7/10/21;08:03;24/4/23
214280;543;601;2;2;James;Hammet;26/3/18;16:00;26/3/18;17:01;18/4/23
214310;546;601;4;3;Kirk;Hetfield;21/2/18;21:17;21/2/18;21:17;21/4/23
214318;544;601;1;3;Jason;Hammet;24/11/22;07:01;24/11/22;07:54;24/3/23
9214318;547;601;4;1;Kirk;Hammet;18/8/22;14:18;18/8/22;14:54;19/3/23
214322;546;601;2;3;Bob;Newsted;18/8/19;14:43;18/8/19;15:36;4/4/23
214341;543;600;4;3;Jason;Hammet;14/7/21;08:27;14/7/21;09:08;3/4/23
214401;545;600;4;2;Bob;Burton;5/7/18;07:03;5/7/18;07:44;11/4/23
214418;544;600;4;3;Lars;Rock;19/7/18;16:14;19/7/18;17:02;20/4/23
214424;545;601;1;1;Jason;Rock;23/10/19;16:40;23/10/19;17:39;4/4/23
214449;545;600;2;1;Kirk;Ulrich;11/5/20;09:34;11/5/20;10:14;5/4/23
214514;546;601;4;1;Lars;Rock;11/12/19;17:04;11/12/19;17:51;24/3/23
214515;544;600;3;3;Robert;Hammet;26/5/18;14:41;26/5/18;14:41;24/4/23
214558;544;601;4;2;Bob;Burton;25/2/22;10:10;25/2/22;10:54;23/4/23
214615;543;600;1;3;Bob;Rock;10/7/21;10:29;10/7/21;11:00;20/4/23
9214615;545;600;5;2;Kirk;Burton;9/8/21;10:53;9/8/21;10:53;24/4/23
214622;547;600;4;1;Lars;Rock;4/3/20;14:49;4/3/20;15:48;22/4/23
214629;547;601;1;1;Lars;Burton;16/4/18;09:01;16/4/18;09:01;28/4/23
214639;545;601;2;2;Jason;Trujillo;4/8/20;16:38;4/8/20;17:16;4/3/23
214701;547;601;1;1;Robert;Rock;5/4/18;19:57;5/4/18;20:50;25/4/23
214751;547;600;4;1;Cliff;Hammet;9/10/18;21:19;9/10/18;22:07;23/4/23
214753;543;600;1;2;Cliff;Hammet;13/4/22;13:07;13/4/22;14:01;17/3/23
214846;544;600;4;1;James;Hetfield;26/10/20;21:03;26/10/20;21:43;18/4/23
214888;546;600;4;3;Jason;Hammet;18/8/18;13:13;18/8/18;13:44;16/4/23
214904;547;600;1;1;Robert;Newsted;4/1/18;21:23;4/1/18;21:23;8/4/23
214941;543;600;4;1;Robert;Newsted;28/6/22;08:09;28/6/22;08:09;11/3/23
215056;545;600;3;1;Lars;Trujillo;5/8/21;07:16;5/8/21;07:59;30/4/23
215109;544;600;2;2;Lars;Newsted;6/2/19;15:46;6/2/19;16:39;17/3/23
215135;546;601;2;2;Robert;Rock;3/12/22;07:35;3/12/22;08:32;25/4/23
215161;545;600;5;3;Lars;Burton;23/6/18;20:44;23/6/18;20:44;9/4/23
215230;546;600;5;3;Jason;Rock;5/5/21;17:15;5/5/21;18:14;24/3/23
215279;547;601;2;2;James;Newsted;21/2/20;13:10;21/2/20;13:41;25/3/23
215292;543;600;4;2;Cliff;Rock;9/8/22;07:55;9/8/22;08:29;15/4/23
215297;544;601;1;1;Lars;Rock;20/4/22;13:29;20/4/22;14:17;10/3/23
215349;547;601;1;1;Robert;Hammet;10/3/22;11:25;10/3/22;11:59;13/4/23
215380;545;600;4;3;Robert;Hetfield;15/4/18;12:30;15/4/18;13:31;22/3/23
215420;543;601;1;3;Bob;Hammet;12/12/21;15:31;12/12/21;16:09;15/4/23
215496;546;600;1;1;Kirk;Rock;28/8/21;16:14;28/8/21;17:14;8/3/23
215512;544;600;5;3;Cliff;Ulrich;8/7/18;14:55;8/7/18;14:55;24/4/23
215559;545;600;5;2;Jason;Trujillo;4/5/19;10:43;4/5/19;11:36;20/4/23
215592;545;601;1;1;Cliff;Hammet;12/6/18;20:04;12/6/18;20:52;4/4/23
215685;547;600;3;1;Robert;Newsted;30/7/19;11:07;30/7/19;11:40;8/3/23
215759;543;601;2;1;Cliff;Burton;21/9/20;16:55;21/9/20;17:38;8/3/23
215837;544;600;5;2;Robert;Hammet;3/11/22;18:10;3/11/22;18:50;12/3/23
9215837;544;600;4;3;Cliff;Burton;22/7/20;15:12;22/7/20;16:08;5/4/23
215884;547;601;4;2;Bob;Newsted;26/11/18;19:55;26/11/18;20:58;21/3/23
215949;546;600;1;1;Lars;Burton;3/3/22;16:53;3/3/22;17:34;6/3/23
215973;543;600;5;3;Cliff;Burton;23/1/21;08:52;23/1/21;09:29;4/3/23
216001;543;600;2;2;Kirk;Hetfield;24/4/21;09:45;24/4/21;10:36;9/3/23
216051;543;601;2;1;Bob;Trujillo;28/11/19;11:28;28/11/19;12:09;30/4/23
216067;543;600;3;3;Cliff;Newsted;24/11/20;21:27;24/11/20;22:30;1/4/23
216122;544;600;3;2;Kirk;Burton;1/11/21;15:12;1/11/21;15:56;7/3/23
216137;545;600;2;3;Jason;Rock;26/6/21;18:21;26/6/21;19:07;27/3/23
216150;545;600;2;2;Bob;Hammet;18/2/19;14:29;18/2/19;15:06;20/3/23
216182;544;600;5;2;Cliff;Hetfield;11/5/19;11:33;11/5/19;12:21;20/3/23
216188;547;601;2;1;Kirk;Rock;9/3/21;11:45;9/3/21;12:21;22/4/23
216234;546;600;4;3;Cliff;Trujillo;12/5/22;12:23;12/5/22;13:27;11/3/23
216339;543;600;4;1;Cliff;Hetfield;2/10/21;21:03;2/10/21;22:04;9/3/23
216341;547;600;3;3;Kirk;Trujillo;15/7/22;08:12;15/7/22;09:12;5/3/23
216379;547;600;5;3;Lars;Hetfield;20/11/18;19:37;20/11/18;20:11;4/4/23
216380;545;601;4;3;Robert;Rock;14/3/20;19:06;14/3/20;19:46;27/4/23
216404;543;600;3;2;Lars;Hammet;8/8/22;20:55;8/8/22;21:42;10/4/23
216436;545;601;2;1;Robert;Ulrich;27/2/18;21:04;27/2/18;21:47;27/4/23
216478;545;600;3;3;Lars;Burton;18/3/21;10:15;18/3/21;11:16;18/3/23
216488;544;600;3;3;James;Rock;3/2/18;13:54;3/2/18;14:58;18/3/23
216532;543;600;4;2;James;Hammet;9/12/18;12:25;9/12/18;13:01;14/4/23
216537;546;601;5;2;Robert;Hammet;14/2/21;18:48;14/2/21;19:22;27/3/23
216593;544;600;5;3;Jason;Burton;11/12/20;16:50;11/12/20;17:23;17/3/23
216622;547;601;1;2;Robert;Hammet;8/5/18;09:49;8/5/18;10:45;4/4/23
216651;547;600;2;1;Robert;Hammet;13/4/21;17:10;13/4/21;17:51;16/4/23
216654;544;600;1;1;Jason;Hetfield;8/11/19;13:18;8/11/19;13:59;12/3/23
216656;547;600;3;2;Kirk;Burton;12/2/19;19:24;12/2/19;20:20;22/4/23
216708;546;600;3;2;Robert;Burton;22/5/18;18:32;22/5/18;18:32;15/4/23
216770;545;601;1;3;Jason;Hammet;14/12/22;16:01;14/12/22;16:45;20/3/23
216772;546;600;2;2;Lars;Newsted;13/8/21;13:12;13/8/21;13:45;11/3/23
216796;543;600;2;3;Lars;Newsted;20/10/19;20:13;20/10/19;20:47;14/3/23
216915;544;601;1;3;Lars;Trujillo;23/3/20;10:48;23/3/20;11:31;12/4/23
216926;543;600;1;1;Lars;Trujillo;22/7/21;14:15;22/7/21;15:15;21/4/23
216933;544;600;4;2;Kirk;Ulrich;15/4/18;09:44;15/4/18;10:28;30/4/23
216966;545;600;5;3;Robert;Burton;10/5/20;08:00;10/5/20;08:34;8/3/23
216982;546;601;3;1;Lars;Burton;18/7/21;14:29;18/7/21;15:16;13/3/23
217047;547;601;3;3;Lars;Trujillo;12/9/19;09:54;12/9/19;10:30;10/4/23
217053;547;601;5;3;Robert;Burton;27/4/18;10:49;27/4/18;11:35;14/3/23
217057;547;600;2;1;Robert;Trujillo;19/2/22;07:15;19/2/22;08:12;15/4/23
217100;547;601;4;2;Bob;Newsted;23/10/22;18:34;23/10/22;19:17;18/4/23
217120;544;601;5;3;Cliff;Hetfield;20/4/21;15:38;20/4/21;16:28;2/4/23
217154;544;600;3;1;Bob;Hammet;18/5/18;16:57;18/5/18;17:33;29/4/23
217231;547;601;5;2;Robert;Hammet;13/9/22;14:16;13/9/22;14:49;9/3/23
217235;547;600;2;1;James;Rock;10/8/20;17:12;10/8/20;18:12;30/4/23
217306;545;601;5;2;James;Newsted;29/1/22;10:57;29/1/22;12:00;12/3/23
217308;547;600;5;1;Jason;Ulrich;18/2/21;10:25;18/2/21;11:08;14/4/23
217322;544;600;3;3;Cliff;Ulrich;30/6/18;15:14;30/6/18;16:08;3/3/23
217374;545;601;5;2;Cliff;Hetfield;8/8/19;11:32;8/8/19;12:10;5/3/23
217392;543;600;1;2;Jason;Hetfield;27/6/19;14:46;27/6/19;15:19;4/3/23
217397;543;600;5;1;Cliff;Rock;3/1/20;18:07;3/1/20;18:47;1/4/23
217426;546;601;5;2;Lars;Trujillo;29/3/21;18:03;29/3/21;18:03;20/4/23
217440;546;601;4;3;James;Burton;3/12/22;15:26;3/12/22;15:26;22/4/23
217473;547;601;4;1;Bob;Newsted;21/3/19;18:06;21/3/19;18:06;15/3/23
217524;547;601;1;1;Jason;Hammet;26/10/19;10:26;26/10/19;11:07;2/4/23
217530;543;600;4;2;Cliff;Hetfield;25/5/21;14:56;25/5/21;15:55;26/3/23
217545;547;600;5;1;Lars;Rock;22/1/20;18:17;22/1/20;19:17;22/4/23
217598;545;601;4;3;Bob;Burton;23/7/22;16:23;23/7/22;17:17;4/4/23
217623;547;600;4;1;Lars;Burton;11/11/22;16:17;11/11/22;17:03;6/4/23
217627;543;601;3;1;Bob;Burton;23/2/22;20:21;23/2/22;20:21;11/4/23
217633;547;600;5;3;Jason;Hetfield;12/11/21;12:21;12/11/21;12:55;15/3/23
217657;545;601;1;3;Lars;Ulrich;18/4/19;19:08;18/4/19;19:59;27/3/23
217659;546;601;5;1;Lars;Trujillo;12/9/18;07:12;12/9/18;07:52;2/3/23
217667;546;600;3;3;Cliff;Ulrich;4/11/22;10:49;4/11/22;11:53;17/3/23
217809;543;600;3;3;James;Burton;11/5/19;15:34;11/5/19;16:34;4/3/23
217843;543;601;3;3;Lars;Hammet;15/12/22;21:05;15/12/22;22:04;19/4/23
217862;546;601;3;3;Kirk;Hetfield;2/11/22;12:02;2/11/22;13:06;15/3/23
217889;544;601;5;1;Kirk;Hetfield;20/10/18;17:36;20/10/18;17:36;26/3/23
217893;547;600;3;1;Jason;Hammet;3/4/21;07:50;3/4/21;08:51;1/4/23
217915;546;600;1;2;Kirk;Hammet;23/11/19;13:03;23/11/19;14:00;19/4/23
217916;545;601;3;3;Cliff;Trujillo;20/5/22;20:29;20/5/22;21:05;14/3/23
217950;543;600;3;1;Cliff;Hetfield;30/9/20;13:48;30/9/20;14:38;19/3/23
217964;547;600;5;1;Bob;Ulrich;23/7/21;08:33;23/7/21;09:33;21/4/23
218016;543;601;1;3;James;Trujillo;27/7/22;19:11;27/7/22;20:05;16/3/23
218076;545;601;4;1;Robert;Hammet;29/4/19;07:34;29/4/19;08:12;12/3/23
218095;546;601;5;3;Kirk;Hammet;22/10/20;10:04;22/10/20;10:42;9/3/23
218220;544;600;3;3;James;Burton;10/8/19;17:41;10/8/19;18:29;23/4/23
218325;545;600;3;1;Bob;Rock;25/3/22;18:05;25/3/22;19:01;24/3/23
218330;544;601;1;1;James;Ulrich;6/2/19;10:46;6/2/19;11:26;3/4/23
218334;546;601;3;3;Lars;Hetfield;1/1/21;16:09;1/1/21;16:56;4/3/23
218437;546;600;1;3;James;Burton;4/7/21;18:57;4/7/21;19:30;13/3/23
218461;547;600;2;2;Lars;Newsted;13/1/19;14:41;13/1/19;15:19;21/4/23
218504;544;601;5;2;James;Rock;7/4/21;14:42;7/4/21;14:42;25/3/23
218511;544;600;4;2;Robert;Hetfield;28/1/21;15:13;28/1/21;16:12;14/4/23
218518;544;601;1;1;James;Rock;28/11/20;14:32;28/11/20;15:35;23/3/23
218666;546;601;1;1;James;Trujillo;3/3/20;09:40;3/3/20;10:33;15/4/23
218679;546;600;4;2;Jason;Trujillo;24/10/21;14:39;24/10/21;15:16;9/4/23
218707;547;600;2;3;James;Trujillo;12/11/22;20:37;12/11/22;21:14;16/3/23
218749;545;601;2;2;James;Trujillo;9/4/21;19:59;9/4/21;20:59;4/3/23
218752;544;601;2;1;Bob;Hetfield;3/10/18;08:05;3/10/18;08:05;8/4/23
218770;546;600;1;2;James;Rock;20/2/21;13:48;20/2/21;14:36;1/4/23
218915;544;601;2;2;James;Trujillo;15/8/21;10:36;15/8/21;11:13;4/4/23
218961;547;601;2;2;Lars;Newsted;3/6/19;09:56;3/6/19;10:47;16/4/23
219076;546;601;5;3;Jason;Hammet;20/4/21;11:50;20/4/21;12:36;23/3/23
219089;545;601;1;2;Lars;Rock;11/9/19;16:56;11/9/19;17:46;24/4/23
219103;546;600;3;3;Cliff;Rock;6/3/21;20:09;6/3/21;21:00;5/4/23
219255;546;601;3;1;Cliff;Trujillo;16/12/18;20:11;16/12/18;20:42;29/3/23
219345;546;600;1;1;Lars;Hetfield;1/6/19;14:39;1/6/19;15:38;23/3/23
219378;543;600;2;1;Kirk;Ulrich;1/3/22;14:54;1/3/22;15:31;14/4/23
219416;547;600;5;3;Cliff;Hetfield;4/10/22;12:55;4/10/22;13:55;4/4/23
219536;546;601;2;1;Cliff;Hetfield;13/11/18;07:09;13/11/18;07:53;29/3/23
219557;546;601;4;2;Cliff;Hammet;12/12/20;14:03;12/12/20;14:03;8/3/23
219674;543;601;5;2;Bob;Hammet;5/9/22;16:32;5/9/22;17:33;30/4/23
219729;546;600;5;3;Jason;Trujillo;11/11/19;07:02;11/11/19;07:53;23/3/23
219776;546;600;1;1;Lars;Burton;8/7/20;14:04;8/7/20;14:50;7/3/23
219787;543;601;5;1;Cliff;Burton;10/11/21;17:42;10/11/21;18:18;7/3/23
219851;544;600;1;2;Lars;Hetfield;22/9/21;12:10;22/9/21;12:56;17/4/23
219873;545;601;3;2;Jason;Hetfield;24/6/20;13:43;24/6/20;13:43;29/4/23
219890;547;600;4;3;Bob;Newsted;7/1/18;11:43;7/1/18;12:44;28/3/23
219917;544;600;4;1;Lars;Hammet;28/5/21;14:20;28/5/21;15:06;12/3/23
219945;547;600;4;1;Lars;Hammet;17/10/19;10:01;17/10/19;10:38;27/4/23
219996;545;601;2;1;James;Newsted;5/1/18;08:38;5/1/18;08:38;19/3/23
220083;544;601;3;3;Kirk;Burton;13/6/22;15:09;13/6/22;15:45;28/4/23
220093;546;601;1;1;Kirk;Hetfield;2/7/22;18:18;2/7/22;19:22;6/3/23
220116;543;601;3;1;Robert;Hetfield;12/4/22;09:53;12/4/22;10:36;9/3/23
220128;543;600;5;2;Bob;Trujillo;22/2/22;17:37;22/2/22;18:15;13/3/23
220166;545;601;4;1;Lars;Newsted;18/1/22;10:13;18/1/22;10:49;7/4/23
220286;544;601;2;1;Lars;Rock;20/11/19;20:58;20/11/19;21:52;16/4/23
220291;545;600;5;1;Kirk;Rock;22/4/18;17:45;22/4/18;17:45;23/3/23
220334;547;601;5;1;James;Ulrich;1/5/18;08:32;1/5/18;09:10;16/4/23
220353;544;601;5;1;Robert;Newsted;12/7/21;10:20;12/7/21;10:51;18/4/23
220463;544;600;3;3;Bob;Ulrich;14/9/18;09:36;14/9/18;10:07;19/3/23
220483;545;600;4;2;Lars;Burton;24/12/19;16:48;24/12/19;17:35;18/3/23
220608;545;600;3;3;Cliff;Burton;6/7/18;15:43;6/7/18;16:37;6/3/23
220701;546;600;2;1;Cliff;Rock;9/12/22;14:56;9/12/22;15:49;25/3/23
220707;546;600;4;2;Lars;Ulrich;22/3/18;13:47;22/3/18;13:47;9/3/23
220781;545;600;3;1;Cliff;Newsted;1/12/19;14:55;1/12/19;15:49;6/4/23
220793;545;600;4;1;James;Ulrich;15/10/21;09:28;15/10/21;10:08;16/3/23
220830;545;600;4;1;James;Ulrich;5/1/19;11:24;5/1/19;11:24;18/4/23
220915;544;601;5;2;Robert;Rock;8/9/18;17:46;8/9/18;17:46;2/3/23
220929;546;600;1;2;Jason;Ulrich;12/3/20;09:07;12/3/20;09:45;29/4/23
220936;546;600;4;3;Cliff;Trujillo;4/11/20;15:26;4/11/20;16:30;10/3/23
220942;546;600;4;1;Kirk;Rock;13/6/22;16:31;13/6/22;17:02;28/4/23
220946;547;601;1;1;Kirk;Rock;27/1/18;14:36;27/1/18;15:07;5/4/23
220964;547;601;3;3;Lars;Newsted;29/11/19;12:21;29/11/19;12:59;12/3/23
221000;544;600;3;3;Cliff;Ulrich;23/6/18;17:12;23/6/18;17:52;30/4/23
221027;547;600;5;3;Cliff;Hetfield;6/6/21;15:05;6/6/21;16:02;1/3/23
221039;545;601;5;1;Robert;Hammet;29/4/20;16:37;29/4/20;17:24;11/4/23
221121;543;600;4;1;Jason;Trujillo;29/9/21;20:07;29/9/21;21:00;24/3/23
221157;544;601;2;2;James;Ulrich;7/6/19;14:59;7/6/19;15:40;19/4/23
221176;546;600;3;2;Bob;Newsted;27/5/22;18:43;27/5/22;19:23;7/4/23
221226;545;601;2;3;Kirk;Trujillo;3/8/18;20:12;3/8/18;21:05;23/3/23
221264;545;601;3;3;Jason;Rock;25/5/22;16:46;25/5/22;17:20;2/3/23
221285;543;601;2;3;Lars;Hammet;11/5/22;21:44;11/5/22;22:48;17/3/23
221368;547;601;1;2;James;Hetfield;17/7/18;14:58;17/7/18;16:01;25/3/23
221390;543;600;4;2;Kirk;Rock;5/1/20;09:39;5/1/20;10:15;2/3/23
221426;547;601;5;1;Cliff;Trujillo;30/6/21;08:32;30/6/21;09:22;18/3/23
221463;544;600;4;2;James;Newsted;27/10/21;11:49;27/10/21;12:42;30/3/23
221519;547;600;5;3;Robert;Hetfield;30/8/18;11:29;30/8/18;12:12;30/3/23
221556;544;601;3;1;Kirk;Hammet;29/4/19;08:23;29/4/19;09:24;4/3/23
221577;546;601;5;2;Cliff;Ulrich;20/4/20;12:06;20/4/20;13:10;2/3/23
221592;544;600;2;1;Kirk;Trujillo;2/7/18;17:43;2/7/18;18:24;11/3/23
221615;544;601;3;2;Bob;Burton;5/8/18;08:00;5/8/18;08:40;14/3/23
221636;547;600;5;2;James;Ulrich;20/8/18;07:06;20/8/18;07:06;27/3/23
221662;544;600;5;1;James;Ulrich;4/12/22;19:17;4/12/22;19:54;11/4/23
221670;544;600;4;2;Cliff;Hammet;4/10/20;08:57;4/10/20;09:47;29/3/23
221705;545;601;2;2;James;Newsted;18/11/21;18:28;18/11/21;19:12;25/4/23
221727;547;601;4;1;Cliff;Ulrich;13/4/19;15:19;13/4/19;16:13;7/3/23
221731;543;600;3;2;James;Hammet;1/7/18;17:59;1/7/18;18:55;25/4/23
221745;545;600;5;1;Cliff;Ulrich;29/9/18;09:11;29/9/18;09:51;4/4/23
221746;543;601;4;3;Bob;Burton;8/4/22;17:15;8/4/22;17:15;9/3/23
221767;544;601;4;3;Bob;Hetfield;29/9/19;08:17;29/9/19;09:14;29/3/23
221782;544;601;2;2;Jason;Burton;28/4/18;14:21;28/4/18;15:09;13/3/23
221792;546;600;3;2;Lars;Trujillo;18/9/19;14:35;18/9/19;15:39;12/4/23
221839;545;601;2;1;Jason;Trujillo;23/1/21;08:29;23/1/21;09:26;21/4/23
221846;547;601;5;2;Jason;Hammet;24/2/21;09:56;24/2/21;10:52;17/4/23
221877;546;600;5;2;Robert;Hammet;7/4/20;20:54;7/4/20;21:50;19/3/23
221911;545;600;4;3;Lars;Rock;6/7/18;21:09;6/7/18;21:57;8/4/23
221958;545;600;1;1;James;Hammet;23/7/19;20:46;23/7/19;21:26;10/3/23
221975;547;600;1;3;Bob;Newsted;30/1/19;17:36;30/1/19;18:17;14/3/23
222027;544;600;5;1;Bob;Trujillo;13/4/19;20:00;13/4/19;20:36;3/3/23
222045;545;601;1;1;Lars;Hammet;26/11/20;21:11;26/11/20;22:07;25/3/23
222067;543;600;3;1;Bob;Burton;20/2/21;11:48;20/2/21;12:49;3/3/23
222159;546;600;3;3;Robert;Newsted;10/5/19;07:21;10/5/19;07:52;29/4/23
222185;544;600;1;3;Bob;Burton;18/3/22;11:59;18/3/22;12:30;28/4/23
222216;544;601;4;1;Jason;Burton;1/7/21;20:44;1/7/21;21:40;11/3/23
222243;544;601;2;2;Cliff;Hammet;14/5/20;08:54;14/5/20;09:44;8/4/23
222290;547;600;4;2;Bob;Newsted;12/7/22;10:30;12/7/22;11:16;7/3/23
222414;544;601;2;3;Cliff;Newsted;2/11/22;08:05;2/11/22;09:01;15/3/23
222441;546;601;4;2;Cliff;Ulrich;26/12/19;15:39;26/12/19;15:39;26/4/23
222456;546;601;4;3;James;Rock;15/3/22;07:39;15/3/22;08:10;21/4/23
222498;546;600;3;1;Robert;Hetfield;29/4/22;20:39;29/4/22;21:12;8/4/23
222530;543;600;1;1;Kirk;Trujillo;30/1/18;18:37;30/1/18;19:24;23/3/23
222574;544;600;2;1;Lars;Rock;16/7/22;17:48;16/7/22;18:36;6/3/23
9222574;546;601;4;1;Lars;Trujillo;19/12/19;10:16;19/12/19;11:17;3/4/23
